Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-fhir.who.smart-base.json	2066	-	0	0	0	0	0	0	3	585	0	0	1	0	0	0	0	0	0	0	149	130	0	0	1	2	0	1
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6963	523	0	0	0	0	0	5556	1	5993	0	0	0	0	0	0	0	3	0	0	1168	6663	0	0	0	46	0	4
fsh-generated/resources/StructureDefinition-SMARTImplementationGuide.json	1165	25	0	0	0	0	0	2407	0	2525	0	0	0	0	0	0	0	1	0	0	416	1779	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-IMMZ-C-RegisterClient.json	10247	377	0	0	0	0	0	860	0	951	0	0	1	0	0	1	0	1	0	0	150	390	0	0	0	6	0	1
